LON,LAT,NUMBER,STREET,STR_NAME,STR_TYPE,STR_DIR,address,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-115.7602791,49.5163439,1501,5TH Street N,5TH,Street,N,1501 5TH Street N,,CRANBROOK,,,,,9d100f176cf8e6b6
-115.7582008,49.5169504,509,17TH Ave N,17TH,Ave,N,509 17TH Ave N,,CRANBROOK,,,,,b54d6c75a1ea6a65
-115.7582072,49.5162374,413,17TH Ave N,17TH,Ave,N,413 17TH Ave N,,CRANBROOK,,,,,540f7ed82590ebff
-115.7628278,49.5159423,401,KOOTENAY Street N,KOOTENAY,Street,N,401 KOOTENAY Street N,,CRANBROOK,,,,,7de73a1c9ee1ef1c
-115.7627131,49.5160368,403,KOOTENAY Street N,KOOTENAY,Street,N,403 KOOTENAY Street N,,CRANBROOK,,,,,60ed53dd2590bfbb
-115.7625983,49.5161313,405,KOOTENAY Street N,KOOTENAY,Street,N,405 KOOTENAY Street N,,CRANBROOK,,,,,fae34b9d3642b91c
-115.7624836,49.5162258,407,KOOTENAY Street N,KOOTENAY,Street,N,407 KOOTENAY Street N,,CRANBROOK,,,,,1bd25dc1ff185c60
-115.7623688,49.5163204,409,KOOTENAY Street N,KOOTENAY,Street,N,409 KOOTENAY Street N,,CRANBROOK,,,,,d99e8742021dc6eb
-115.762254,49.5164149,413,KOOTENAY Street N,KOOTENAY,Street,N,413 KOOTENAY Street N,,CRANBROOK,,,,,394d550b9ebd9ee8
-115.7621392,49.5165094,413,KOOTENAY Street N,KOOTENAY,Street,N,413 KOOTENAY Street N,,CRANBROOK,,,,,8f8e0a34544d747c
-115.763274,49.5161718,404,CRANBROOK Street N,CRANBROOK,Street,N,404 CRANBROOK Street N,,CRANBROOK,,,,,c563ec5d8ed8a9bf
-115.7631592,49.5162663,404,CRANBROOK Street N,CRANBROOK,Street,N,404 CRANBROOK Street N,,CRANBROOK,,,,,e4ce5daed49a7763
-115.7597012,49.5172466,1509,6TH Street N,6TH,Street,N,1509 6TH Street N,,CRANBROOK,,,,,2e0b30a1292c737d
-115.7595532,49.5172461,1511,6TH Street N,6TH,Street,N,1511 6TH Street N,,CRANBROOK,,,,,02964f3cff2335ff
-115.7594052,49.5172456,1513,6TH Street N,6TH,Street,N,1513 6TH Street N,,CRANBROOK,,,,,0cfb569771cef346
-115.7581963,49.5153933,313,17TH Ave N,17TH,Ave,N,313 17TH Ave N,,CRANBROOK,,,,,87ab46ca2a527486
-115.7588719,49.5154574,1601,4TH ST N,4TH,ST,N,1601 4TH St N,,CRANBROOK,,,,,0bb9ae4d9ed7f22f
-115.7581951,49.5155303,317,17TH Ave N,17TH,Ave,N,317 17TH Ave N,,CRANBROOK,,,,,8b2cfe8b26d1f56c
-115.7574252,49.5151157,304,17TH Ave N,17TH,Ave,N,304 17TH Ave N,,CRANBROOK,,,,,250e7f57dea35fa9
-115.7574241,49.5152528,308,17TH Ave N,17TH,Ave,N,308 17TH Ave N,,CRANBROOK,,,,,98d14b126b5c9da8
-115.757423,49.51539,312,17TH Ave N,17TH,Ave,N,312 17TH Ave N,,CRANBROOK,,,,,f257ded5dd72d606
-115.7574219,49.5155271,316,17TH Ave N,17TH,Ave,N,316 17TH Ave N,,CRANBROOK,,,,,fe3fe10a16717cc2
-115.7568274,49.5151134,305,18TH Ave N,18TH,Ave,N,305 18TH Ave N,,CRANBROOK,,,,,6947143bde0e39c9
-115.7568258,49.515319,313,18TH Ave N,18TH,Ave,N,313 18TH Ave N,,CRANBROOK,,,,,04c1cca2bf97e0fa
-115.7569992,49.5143487,1700,2ND Street N,2ND,Street,N,1700 2ND Street N,,CRANBROOK,,,,,f3ed3d017182b883
-115.760081,49.5145494,209,16TH Ave N,16TH,Ave,N,209 16TH Ave N,,CRANBROOK,,,,,22fcccf7d92c7937
-115.7600439,49.5152575,1505,4TH Street N,4TH,Street,N,1505 4TH Street N,,CRANBROOK,,,,,7995becfbdb98625
-115.7594191,49.5152551,1509,4TH Street N,4TH,Street,N,1509 4TH Street N,,CRANBROOK,,,,,1bc51b33def729f1
-115.7597325,49.5141137,1507,2ND Street N,2ND,Street,N,1507 2ND Street N,,CRANBROOK,,,,,f4ca6e7a8a4de900
-115.7594231,49.5141125,1510,2ND Street N,2ND,Street,N,1510 2ND Street N,,CRANBROOK,,,,,08cff7c62be6afec
-115.761598,49.5144414,1404,2ND Street N,2ND,Street,N,1404 2ND Street N,,CRANBROOK,,,,,2659de92ef3548f8
-115.7616353,49.5149436,220,14TH Ave N,14TH,Ave,N,220 14TH Ave N,,CRANBROOK,,,,,fcd236e0c74684d9
-115.7616345,49.5150327,222,14TH Ave N,14TH,Ave,N,222 14TH Ave N,,CRANBROOK,,,,,8db96ea04a6592c6
-115.7616336,49.5151218,224,14TH Ave N,14TH,Ave,N,224 14TH Ave N,,CRANBROOK,,,,,412e942c497dffe2
-115.7582479,49.514149,1608,2ND Street N,2ND,Street,N,1608 2ND Street N,,CRANBROOK,,,,,5699ea5f86bdbe73
-115.7580651,49.514139,1610,2ND Street N,2ND,Street,N,1610 2ND Street N,,CRANBROOK,,,,,ab9c4b913d5dbf29
-115.7587661,49.5144391,212,16TH Ave N,16TH,Ave,N,212 16TH Ave N,,CRANBROOK,,,,,15a8dd829b441603
-115.7540549,49.5147481,1920,VICTORIA Ave N,VICTORIA,Ave,N,1920 VICTORIA Ave N,,CRANBROOK,,,,,df782c7bd7681d25
-115.7540407,49.5141326,1930,2ND Street N,2ND,Street,N,1930 2ND Street N,,CRANBROOK,,,,,a1952bb2c03b7e79
-115.7558898,49.5144611,1800,2ND Street N,2ND,Street,N,1800 2ND Street N,2,CRANBROOK,,,,,3913035f47434263
-115.7616302,49.5154782,232,14TH Ave N,14TH,Ave,N,232 14TH Ave N,,CRANBROOK,,,,,c3861449475ee250
-115.7616294,49.5155673,234,14TH Ave N,14TH,Ave,N,234 14TH Ave N,,CRANBROOK,,,,,ffc34480e4e7f264
-115.7610841,49.5153918,1415,4TH Street N,4TH,Street,N,1415 4TH Street N,,CRANBROOK,,,,,068d633e8e91c1d0
-115.7636789,49.5152388,309,KOOTENAY Street N,KOOTENAY,Street,N,309 KOOTENAY Street N,,CRANBROOK,,,,,4c306fa960a5a6f4
-115.7643873,49.515251,300,CRANBROOK Street N,CRANBROOK,Street,N,300 CRANBROOK Street N,,CRANBROOK,,,,,f05670063e21f39b
-115.7636138,49.5152927,309,KOOTENAY Street N,KOOTENAY,Street,N,309 KOOTENAY Street N,,CRANBROOK,,,,,07338613cbda6101
-115.7643208,49.5153061,300,CRANBROOK Street N,CRANBROOK,Street,N,300 CRANBROOK Street N,,CRANBROOK,,,,,bda7066e0498ea35
-115.7635488,49.5153465,313,KOOTENAY Street N,KOOTENAY,Street,N,313 KOOTENAY Street N,,CRANBROOK,,,,,f064c74b80680360
-115.7642557,49.5153599,300,CRANBROOK Street N,CRANBROOK,Street,N,300 CRANBROOK Street N,,CRANBROOK,,,,,0561cb5bf8860ec7
-115.7616207,49.5118094,2,14TH Ave S,14TH,Ave,S,2 14TH Ave S,,CRANBROOK,,,,,f9b8e9e027a3cdb0
-115.7616196,49.5119327,2,14TH Ave S,14TH,Ave,S,2 14TH Ave S,,CRANBROOK,,,,,3b640a87485ea190
-115.7609893,49.5118691,1417,BAKER Street,BAKER,Street, ,1417 BAKER Street  ,,CRANBROOK,,,,,e63660eca7fd3257
-115.7587179,49.5118341,1617,BAKER Street,BAKER,Street, ,1617 BAKER Street  ,,CRANBROOK,,,,,0a36a559d0a5ce75
-115.7585916,49.5118337,1617,BAKER Street,BAKER,Street, ,1617 BAKER Street  ,,CRANBROOK,,,,,d81c3a6107df0546
-115.7584653,49.5118332,1629,BAKER Street,BAKER,Street, ,1629 BAKER Street  ,,CRANBROOK,,,,,61e18976e4ebfa42
-115.7583391,49.5118328,1629,BAKER Street,BAKER,Street, ,1629 BAKER Street  ,,CRANBROOK,,,,,07b54da0d19f8c6c
-115.7581623,49.5118322,1629,BAKER Street,BAKER,Street, ,1629 BAKER Street  ,,CRANBROOK,,,,,fe6c19b1f59cfbd5
-115.7559903,49.5038362,1809,5TH Street S,5TH,Street,S,1809 5TH Street S,,CRANBROOK,,,,,fb63e99a67b5988a
-115.7557379,49.503836,1813,5TH Street S,5TH,Street,S,1813 5TH Street S,,CRANBROOK,,,,,843475eeec4a0171
-115.7518741,49.5055803,324,21ST Ave S,21ST,Ave,S,324 21ST Ave S,,CRANBROOK,,,,,5c1b1a0f91ce297d
-115.7553412,49.5038425,1817,5TH Street S,5TH,Street,S,1817 5TH Street S,,CRANBROOK,,,,,20afb148965cede4
-115.755247,49.5040753,416,19TH Ave S,19TH,Ave,S,416 19TH Ave S,,CRANBROOK,,,,,d6f55f389e265b93
-115.7552649,49.5042516,412,19TH Ave S,19TH,Ave,S,412 19TH Ave S,,CRANBROOK,,,,,e5ef1a43a685c53a
-115.7541731,49.503836,1931,5TH Street S,5TH,Street,S,1931 5TH Street S,,CRANBROOK,,,,,c83dc8fbcb4d6e57
-115.75395,49.5038377,1935,5TH Street S,5TH,Street,S,1935 5TH Street S,,CRANBROOK,,,,,021490c663859d43
-115.7537236,49.5038364,1939,5TH Street S,5TH,Street,S,1939 5TH Street S,,CRANBROOK,,,,,c30afd5b62692414
-115.7544394,49.5038161,1927,5TH Street S,5TH,Street,S,1927 5TH Street S,,CRANBROOK,,,,,44e5d50cca46a4f7
-115.7552636,49.5044132,408,19TH Ave S,19TH,Ave,S,408 19TH Ave S,,CRANBROOK,,,,,8f06337d66c2620f
-115.7552623,49.5045747,404,19TH Ave S,19TH,Ave,S,404 19TH Ave S,,CRANBROOK,,,,,7c92e9058e2c3b72
-115.7590044,49.501523,616,16TH Ave S,16TH,Ave,S,616 16TH Ave S,,CRANBROOK,,,,,d76a55b68186aa2d
-115.7584992,49.5015336,617,17TH Ave S,17TH,Ave,S,617 17TH Ave S,,CRANBROOK,,,,,2f53d8ca6c355a4f
-115.7566478,49.5015099,616,18TH Ave S,18TH,Ave,S,616 18TH Ave S,,CRANBROOK,,,,,47e4b8c82f9cbbc2
-115.7573206,49.5015587,617,18TH Ave S,18TH,Ave,S,617 18TH Ave S,,CRANBROOK,,,,,ae38c22c4a8e0d62
-115.7578253,49.5015878,616,17TH Ave S,17TH,Ave,S,616 17TH Ave S,,CRANBROOK,,,,,061a25f6c6a03eef
-115.7557103,49.501509,1820,6TH Street S,6TH,Street,S,1820 6TH Street S,,CRANBROOK,,,,,52ba5fd836658e4b
-115.7590034,49.5016684,612,16TH Ave S,16TH,Ave,S,612 16TH Ave S,,CRANBROOK,,,,,4aaa95c1b93578de
-115.7584982,49.5016707,613,17TH Ave S,17TH,Ave,S,613 17TH Ave S,,CRANBROOK,,,,,ae696d1d717fd4dd
-115.7558907,49.5016229,1816,6TH Street S,6TH,Street,S,1816 6TH Street S,,CRANBROOK,,,,,28f1fb8946fa42d3
-115.7573194,49.5017163,613,18TH Ave S,18TH,Ave,S,613 18TH Ave S,,CRANBROOK,,,,,ecab00202f376be4
-115.7567028,49.5016763,612,18TH Ave S,18TH,Ave,S,612 18TH Ave S,,CRANBROOK,,,,,aba2cd1222e05c64
-115.7578366,49.5017319,612,17TH Ave S,17TH,Ave,S,612 17TH Ave S,,CRANBROOK,,,,,dca01a18b07a9b04
-115.7590024,49.5018075,608,16TH Ave S,16TH,Ave,S,608 16TH Ave S,,CRANBROOK,,,,,2e6a54ce8ef42cfa
-115.7584972,49.5018078,609,17TH Ave S,17TH,Ave,S,609 17TH Ave S,,CRANBROOK,,,,,8edfd419204ba22f
-115.7560423,49.5017481,1812,6TH Street S,6TH,Street,S,1812 6TH Street S,,CRANBROOK,,,,,9793816f75510ed7
-115.7590014,49.5019412,604,16TH Ave S,16TH,Ave,S,604 16TH Ave S,,CRANBROOK,,,,,a599bfcbd5803abc
-115.7561668,49.5018928,1808,6TH Street S,6TH,Street,S,1808 6TH Street S,,CRANBROOK,,,,,b00e2026b7a4558c
-115.7585316,49.5019666,605,17TH Ave S,17TH,Ave,S,605 17TH Ave S,,CRANBROOK,,,,,737515ffbb9e367e
-115.7590104,49.5020919,600,16TH Ave S,16TH,Ave,S,600 16TH Ave S,,CRANBROOK,,,,,6306b793a27653b0
-115.7563713,49.5020586,1804,6TH Street S,6TH,Street,S,1804 6TH Street S,,CRANBROOK,,,,,7756e379130aa445
-115.7574004,49.502119,1708,6TH Street S,6TH,Street,S,1708 6TH Street S,,CRANBROOK,,,,,7a158cd83250b6ee
-115.7571477,49.5021189,1712,6TH Street S,6TH,Street,S,1712 6TH Street S,,CRANBROOK,,,,,834b7df1438d33f7
-115.7568952,49.5021188,1716,6TH Street S,6TH,Street,S,1716 6TH Street S,,CRANBROOK,,,,,491d750a975fb701
-115.7566367,49.5021149,1800,6TH Street S,6TH,Street,S,1800 6TH Street S,,CRANBROOK,,,,,8605cfa75171e64d
-115.7577025,49.5021321,1704,6TH Street S,6TH,Street,S,1704 6TH Street S,,CRANBROOK,,,,,0a7b40d1c4dc98b5
-115.7583168,49.5022668,1608,6TH Street S,6TH,Street,S,1608 6TH Street S,,CRANBROOK,,,,,4b108ccddcb99815
-115.7579902,49.5021931,1700,6TH Street S,6TH,Street,S,1700 6TH Street S,,CRANBROOK,,,,,e1a74c938d486dc3
-115.7589641,49.5024867,508,16TH Ave S,16TH,Ave,S,508 16TH Ave S,,CRANBROOK,,,,,60c267e883f972d2
-115.760989,49.496198,1328,13TH Street S,13TH,Street,S,1328 13TH Street S,,CRANBROOK,,,,,80ce8a8cca7698aa
-115.7612165,49.4961964,1324,13TH Street S,13TH,Street,S,1324 13TH Street S,,CRANBROOK,,,,,2bf6033c839b34a5
-115.7547308,49.5038876,1923,5TH Street S,5TH,Street,S,1923 5TH Street S,,CRANBROOK,,,,,bf5c09407f15c042
-115.7547248,49.504113,1919,5TH Street S,5TH,Street,S,1919 5TH Street S,,CRANBROOK,,,,,14be4cb8b7afaf5a
-115.7531478,49.5042147,420,20TH Ave S,20TH,Ave,S,420 20TH Ave S,,CRANBROOK,,,,,bbde6875148162b9
-115.7526509,49.5042151,425,21ST Ave S,21ST,Ave,S,425 21ST Ave S,,CRANBROOK,,,,,ad65ec5af39a9bfc
-115.7519258,49.5053208,332,21ST Ave S,21ST,Ave,S,332 21ST Ave S,,CRANBROOK,,,,,37849aeaa1e2f86e
-115.7541611,49.505321,326,20TH Ave S,20TH,Ave,S,326 20TH Ave S,,CRANBROOK,,,,,219a537fb6809c0d
-115.7529805,49.5056464,2021,3A Street S,3A,Street,S,2021 3A Street S,,CRANBROOK,,,,,e1fa7bebe3139d8f
-115.7527448,49.505646,2025,3A Street S,3A,Street,S,2025 3A Street S,,CRANBROOK,,,,,0982876d4f4acbbd
-115.7524974,49.5056491,325,21ST Ave S,21ST,Ave,S,325 21ST Ave S,,CRANBROOK,,,,,1f51eff95553d69a
-115.7571466,49.5045025,405,18TH Ave S,18TH,Ave,S,405 18TH Ave S,,CRANBROOK,,,,,41b1587c9aa06411
-115.7559333,49.5056959,317,19TH Ave S,19TH,Ave,S,317 19TH Ave S,,CRANBROOK,,,,,0a28705b61108808
-115.7559319,49.5058606,313,19TH Ave S,19TH,Ave,S,313 19TH Ave S,,CRANBROOK,,,,,ccb9eb19c59146f6
-115.7559306,49.5060253,309,19TH Ave S,19TH,Ave,S,309 19TH Ave S,,CRANBROOK,,,,,53a219db3f497a44
-115.7559292,49.50619,305,19TH Ave S,19TH,Ave,S,305 19TH Ave S,,CRANBROOK,,,,,0edfb3b53ca40e15
-115.7559279,49.5063546,301,19TH Ave S,19TH,Ave,S,301 19TH Ave S,,CRANBROOK,,,,,bf9ea68d99687969
-115.755249,49.5061919,304,19TH Ave S,19TH,Ave,S,304 19TH Ave S,,CRANBROOK,,,,,cb5210298465e2ac
-115.7519485,49.5042144,424,21ST Ave S,21ST,Ave,S,424 21ST Ave S,,CRANBROOK,,,,,1d16945cdc1965c2
-115.7539783,49.5042793,1934,5TH Street S,5TH,Street,S,1934 5TH Street S,,CRANBROOK,,,,,701217b438ea4bbc
-115.7537366,49.5042777,1938,5TH Street S,5TH,Street,S,1938 5TH Street S,,CRANBROOK,,,,,6615701b15ff4d91
-115.7547283,49.5042861,1916,5TH Street S,5TH,Street,S,1916 5TH Street S,,CRANBROOK,,,,,757cdc1841732755
-115.7531541,49.5043611,416,20TH Ave S,20TH,Ave,S,416 20TH Ave S,,CRANBROOK,,,,,9e9401acb7c2df39
-115.7526492,49.5043615,421,21ST Ave S,21ST,Ave,S,421 21ST Ave S,,CRANBROOK,,,,,8ae1a7e490de7773
-115.7519549,49.5043585,420,21ST Ave S,21ST,Ave,S,420 21ST Ave S,,CRANBROOK,,,,,468e98d54d99c5d8
-115.7538522,49.5044817,413,20TH Ave S,20TH,Ave,S,413 20TH Ave S,,CRANBROOK,,,,,4e2b3d3fe27ae789
-115.7579793,49.4889418,1424,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1424 SOUTHVIEW Drive  ,,CRANBROOK,,,,,a8d2b5382a0b2da9
-115.7577152,49.4889397,1428,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1428 SOUTHVIEW Drive  ,,CRANBROOK,,,,,a79991b495992d47
-115.7574335,49.4889598,1432,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1432 SOUTHVIEW Drive  ,,CRANBROOK,,,,,99632dde0fd1869b
-115.7573825,49.4892009,1433,20A Street S,20A,Street,S,1433 20A Street S,,CRANBROOK,,,,,0fdf87bb940cb2c3
-115.7620955,49.4890836,1326,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1326 SOUTHVIEW Drive  ,,CRANBROOK,,,,,13db8d9c2d27a55a
-115.755936,49.5053667,325,19TH Ave S,19TH,Ave,S,325 19TH Ave S,,CRANBROOK,,,,,02474d50b8ae342d
-115.7559347,49.5055313,321,19TH Ave S,19TH,Ave,S,321 19TH Ave S,,CRANBROOK,,,,,07fa6405d045d3d7
-115.7527324,49.5026935,524,VICTORIA Ave S,VICTORIA,Ave,S,524 VICTORIA Ave S,,CRANBROOK,,,,,bfb6455821920caf
-115.7518451,49.5057255,320,21ST Ave S,21ST,Ave,S,320 21ST Ave S,,CRANBROOK,,,,,79e282366de54d2d
-115.751816,49.5058721,316,21ST Ave S,21ST,Ave,S,316 21ST Ave S,,CRANBROOK,,,,,496eb8e35ec945a5
-115.7547798,49.5058897,309,20TH Ave S,20TH,Ave,S,309 20TH Ave S,,CRANBROOK,,,,,3f92f9309fd5f16c
-115.7518024,49.506021,312,21ST Ave S,21ST,Ave,S,312 21ST Ave S,,CRANBROOK,,,,,43eac3b33d21df72
-115.756479,49.4992561,1008,18TH Ave S,18TH,Ave,S,1008 18TH Ave S,,CRANBROOK,,,,,fb02d12f0bfef293
-115.7560609,49.4992617,1009,19TH Ave S,19TH,Ave,S,1009 19TH Ave S,,CRANBROOK,,,,,5bf388152a42b8ec
-115.7553895,49.4993002,1008,19TH Ave S,19TH,Ave,S,1008 19TH Ave S,,CRANBROOK,,,,,8d712993b58948f7
-115.7571566,49.4993251,1005,18TH Ave S,18TH,Ave,S,1005 18TH Ave S,,CRANBROOK,,,,,778472950f8c3d53
-115.7564841,49.4993889,1004,18TH Ave S,18TH,Ave,S,1004 18TH Ave S,,CRANBROOK,,,,,51b8a7225f299965
-115.7560662,49.4993987,1005,19TH Ave S,19TH,Ave,S,1005 19TH Ave S,,CRANBROOK,,,,,3375f60d205acdf1
-115.7553949,49.4994427,1004,19TH Ave S,19TH,Ave,S,1004 19TH Ave S,,CRANBROOK,,,,,290c88c7814677c6
-115.7571573,49.499476,1001,18TH Ave S,18TH,Ave,S,1001 18TH Ave S,,CRANBROOK,,,,,a9b7947d471c41fe
-115.7517698,49.4972363,2100,13TH Street S,13TH,Street,S,2100 13TH Street S,156,CRANBROOK,,,,,0ff1bb6c6ea94925
-115.7517707,49.4973721,2100,13TH Street S,13TH,Street,S,2100 13TH Street S,154,CRANBROOK,,,,,4ba5a5475e939728
-115.7517716,49.4975078,2100,13TH Street S,13TH,Street,S,2100 13TH Street S,152,CRANBROOK,,,,,057ca2801e8571da
-115.7517542,49.4976687,2100,13TH Street S,13TH,Street,S,2100 13TH Street S,150,CRANBROOK,,,,,a750b927843f5eeb
-115.7517543,49.4978992,2100,13TH Street S,13TH,Street,S,2100 13TH Street S,148,CRANBROOK,,,,,4e4244428cec9869
-115.7607596,49.488175,1372,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1372 SOUTHVIEW Drive  ,,CRANBROOK,,,,,a2af974ec2aa6098
-115.7604714,49.4881826,1376,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1376 SOUTHVIEW Drive  ,,CRANBROOK,,,,,fa0481e182396ce8
-115.7601842,49.4881921,1380,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1380 SOUTHVIEW Drive  ,,CRANBROOK,,,,,fcc53451cdb75ce4
-115.7612109,49.4884686,1315,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1315 SOUTHVIEW Drive  ,,CRANBROOK,,,,,c6c6fb414f02fcc4
-115.7608731,49.4884775,1311,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1311 SOUTHVIEW Drive  ,,CRANBROOK,,,,,47e16a477ca264ad
-115.7605353,49.4884864,1307,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1307 SOUTHVIEW Drive  ,,CRANBROOK,,,,,fa46d143b91bd667
-115.7602011,49.4884935,1305,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1305 SOUTHVIEW Drive  ,,CRANBROOK,,,,,9d51c9b40a02597e
-115.7595419,49.4884938,1401,SOUTHVIEW Drive,SOUTHVIEW,Drive,,1401 SOUTHVIEW Drive,,CRANBROOK,,,,,29b10f933808abf9
-115.7592658,49.4884935,1405,SOUTHVIEW Drive,SOUTHVIEW,Drive,,1405 SOUTHVIEW Drive,,CRANBROOK,,,,,7a86b7b689fe596f
-115.7590134,49.4884915,1409,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1409 SOUTHVIEW Drive  ,,CRANBROOK,,,,,c9b7135f4ee23fa7
-115.7587609,49.4884894,1413,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1413 SOUTHVIEW Drive  ,,CRANBROOK,,,,,33a9bbd877c6d3bd
-115.7585083,49.4884874,1417,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1417 SOUTHVIEW Drive  ,,CRANBROOK,,,,,028bc089d8b75bbe
-115.7582558,49.4884853,1421,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1421 SOUTHVIEW Drive  ,,CRANBROOK,,,,,386bc58c1db5b181
-115.7580032,49.4884833,1425,SOUTHVIEW Drive,SOUTHVIEW,Drive, ,1425 SOUTHVIEW Drive  ,,CRANBROOK,,,,,ac6170b0ee70314f
-115.7638405,49.5071641,229,13TH Ave S,13TH,Ave,S,229 13TH Ave S,,CRANBROOK,,,,,bc6e0c1a29e1a60a
-115.7644371,49.5072568,222,12TH Ave S,12TH,Ave,S,222 12TH Ave S,,CRANBROOK,,,,,7d62100abe477846
-115.7638397,49.5072546,225,13TH Ave S,13TH,Ave,S,225 13TH Ave S,,CRANBROOK,,,,,9144ff4cf8b96336
-115.7644363,49.5073473,222,12TH Ave S,12TH,Ave,S,222 12TH Ave S,,CRANBROOK,,,,,378322cba589aaf7
-115.7638388,49.507345,223,13TH Ave S,13TH,Ave,S,223 13TH Ave S,,CRANBROOK,,,,,a204c6f54821faec
-115.7644354,49.5074604,218,12TH Ave S,12TH,Ave,S,218 12TH Ave S,,CRANBROOK,,,,,31e9204ec6e0f4b9
-115.763838,49.5074355,223,13TH Ave S,13TH,Ave,S,223 13TH Ave S,,CRANBROOK,,,,,7ff1f7fedcdc7bc9
-115.7671828,49.5109686,30,10TH Ave S,10TH,Ave,S,30 10TH Ave S,,CRANBROOK,,,,,6c2d3f5eaffacc1e
-115.7651983,49.5108933,31,12TH Ave S,12TH,Ave,S,31 12TH Ave S,,CRANBROOK,,,,,0097429251f268b6
-115.7666981,49.5106806,37,11TH Ave S,11TH,Ave,S,#200 - 37 11TH Ave S,200,CRANBROOK,,,,,0d222b18004913c4
-115.767185,49.5106944,40,10TH Ave S,10TH,Ave,S,40 10TH Ave S,,CRANBROOK,,,,,96f4beefb6a198f9
-115.7665038,49.5106248,37,11TH Ave S,11TH,Ave,S,#100 - 37 11TH Ave S,#100,CRANBROOK,,,,,d50ecded3d214773
-115.7671856,49.5106258,40,10TH Ave S,10TH,Ave,S,40 10TH Ave S,,CRANBROOK,,,,,3408a37509151285
-115.7667049,49.5105604,37,11TH Ave S,11TH,Ave,S,#201 - 37 11TH Ave S,201,CRANBROOK,,,,,8d347b8a27eb1ba0
-115.7531564,49.5045087,412,20TH Ave S,20TH,Ave,S,412 20TH Ave S,,CRANBROOK,,,,,5585666629f8240c
-115.7526515,49.5045092,417,21ST Ave S,21ST,Ave,S,417 21ST Ave S,,CRANBROOK,,,,,561b6d8fe36be2ff
-115.7519573,49.5045161,416,21ST Ave S,21ST,Ave,S,416 21ST Ave S,,CRANBROOK,,,,,47304d0dac05b25d
-115.7546943,49.5044856,1912,5TH Street S,5TH,Street,S,1912 5TH Street S,,CRANBROOK,,,,,ccc6287d40a4a7fd
-115.7544559,49.5045847,1908,5TH Street S,5TH,Street,S,1908 5TH Street S,,CRANBROOK,,,,,c3f34ea4c86698c6
-115.7547837,49.5049306,333,20TH Ave S,20TH,Ave,S,333 20TH Ave S,,CRANBROOK,,,,,68fb1c33fccbb23f
-115.7519641,49.5050542,400,21ST Ave S,21ST,Ave,S,400 21ST Ave S,,CRANBROOK,,,,,b6e3c0d4ebdf687e
-115.7526585,49.5051384,337,21ST Ave S,21ST,Ave,S,337 21ST Ave S,,CRANBROOK,,,,,ec983882ae6bd5de
-115.7547712,49.5051416,329,20TH Ave S,20TH,Ave,S,329 20TH Ave S,,CRANBROOK,,,,,4140f65d68566914
-115.7565333,49.5038305,1801,5TH Street S,5TH,Street,S,1801 5TH Street S,,CRANBROOK,,,,,926f4a5161dadf06
-115.7562428,49.5038364,1805,5TH Street S,5TH,Street,S,1805 5TH Street S,,CRANBROOK,,,,,16901f4b152f33a8
-115.7561265,49.5042634,1804,5TH Street S,5TH,Street,S,1804 5TH Street S,,CRANBROOK,,,,,44d469a66320f7d3
-115.755861,49.5042737,1808,5TH Street S,5TH,Street,S,1808 5TH Street S,,CRANBROOK,,,,,0d25c66644cedf2d
-115.7564486,49.5042902,408,18TH Ave S,18TH,Ave,S,408 18TH Ave S,,CRANBROOK,,,,,ca44688e0627fefe
-115.7519532,49.5051871,336,21ST Ave S,21ST,Ave,S,336 21ST Ave S,,CRANBROOK,,,,,6ecdf81bbcdfcdf2
-115.7531225,49.5051248,2020,4TH Street S,4TH,Street,S,2020 4TH Street S,,CRANBROOK,,,,,bc4902fe68f5a542
-115.7564402,49.50537,324,18TH Ave S,18TH,Ave,S,324 18TH Ave S,,CRANBROOK,,,,,f11e90a1b84e5637
-115.7537055,49.5053204,2008,4TH Street S,4TH,Street,S,2008 4TH Street S,,CRANBROOK,,,,,5fb0f39771b95040
-115.7534431,49.5053452,2012,4TH Street S,4TH,Street,S,2012 4TH Street S,,CRANBROOK,,,,,bb54d46ed629eebf
-115.7531632,49.5053079,2016,4TH Street S,4TH,Street,S,2016 4TH Street S,,CRANBROOK,,,,,9c4a7d6c1f149e16
-115.7526371,49.5053881,329,21ST Ave S,21ST,Ave,S,329 21ST Ave S,,CRANBROOK,,,,,f768ec7a98a4bdb0
-115.7547415,49.5054417,321,20TH Ave S,20TH,Ave,S,321 20TH Ave S,,CRANBROOK,,,,,598f67dc4f670c10
